filename,width,height,class,xmin,ymin,xmax,ymax
00028_00010_00011_png_jpg.rf.3a5748e6c8f45ac5b068c3070285ec36.jpg,416,416,Beware of children,38,59,371,375
00034_00013_00015_png_jpg.rf.3a744f6615d120c98f3554b2fa6bb964.jpg,416,416,Turn left ahead,48,58,368,358
00034_00006_00019_png_jpg.rf.3a75aeab33397ac5112cf27d2182f0a8.jpg,416,416,Turn left ahead,83,66,369,384
00037_00002_00014_png_jpg.rf.3a7ad3ca7961c5be3a53b086d7b9a1c4.jpg,416,416,Go straight or turn left,50,43,391,373
00002_00002_00027_png_jpg.rf.3a7eade776fb64cf1b71d5a8899ecb08.jpg,416,416,50 mph speed limit,25,22,390,389
00028_00012_00011_png_jpg.rf.3a81735b242f6b2b4c43b00c89560d4b.jpg,416,416,Beware of children,46,63,370,353
00040_00006_00012_png_jpg.rf.3aaf248af04211fa0383fc13641d208c.jpg,416,416,Round-About,43,60,373,374
00035_00008_00017_png_jpg.rf.3ab7ce1a9c36bd79931a8f8304db0890.jpg,416,416,Straight Ahead Only,34,42,375,381
00002_00073_00023_png_jpg.rf.3abfae802581a9e17c2deb5ccb7beca9.jpg,416,416,50 mph speed limit,60,47,377,367
00034_00002_00008_png_jpg.rf.3ac1a56d982c6c5836691d115e5d0705.jpg,416,416,Turn left ahead,72,55,371,374
00042_00002_00008_png_jpg.rf.3ac3d20e041f4e7451a5265531b3a6fd.jpg,416,416,Overtaking by trucks is prohibited,67,67,349,349
00019_00006_00023_png_jpg.rf.3ac69adb3fed01cd56a0f838884604d2.jpg,416,416,Dangerous Left Curve Ahead,18,47,372,377
00016_00005_00005_png_jpg.rf.3ad1d5560ba5b18e9c406bae1f801470.jpg,416,416,Truck traffic is prohibited,72,111,330,347
00042_00006_00029_png_jpg.rf.3ad42cb0e6054a83264e4b128a0d1051.jpg,416,416,Overtaking by trucks is prohibited,21,40,381,369
00016_00004_00022_png_jpg.rf.3ada36b9e4428449efec9e3f978b6400.jpg,416,416,Truck traffic is prohibited,53,51,396,369
00013_00015_00003_png_jpg.rf.3adcfa1c4d2ad773af33635897de4b74.jpg,416,416,Give Way,33,51,396,381
00040_00011_00021_png_jpg.rf.3ae31a2061f84f42b238f1f5d1fd3395.jpg,416,416,Round-About,32,60,385,387
00034_00013_00016_png_jpg.rf.3ae5e715a9c09f72b1b6c15e3ec0f8cc.jpg,416,416,Turn left ahead,55,47,370,369
00019_00006_00000_png_jpg.rf.3aed4a7529dfd55f8ba084e0fd9face2.jpg,416,416,Dangerous Left Curve Ahead,70,73,382,355
00036_00002_00001_png_jpg.rf.3b08eb11918be3ab9c338d41b1f36470.jpg,416,416,Go Straight or Turn Right,90,138,362,369
00018_00010_00029_png_jpg.rf.3b24ab3dfa8d0d124b1a534817d5fe52.jpg,416,416,Attention Please-,29,45,399,394
00016_00009_00021_png_jpg.rf.3b2fd8f2d9b9973fc87e438b43ce4f16.jpg,416,416,Truck traffic is prohibited,41,60,396,387
00021_00006_00018_png_jpg.rf.3b319b8ecd51ec528e4eadd1543a854a.jpg,416,416,Left Zig Zag Traffic,36,47,381,369
00013_00061_00006_png_jpg.rf.3b424636c5239157d4ab191257de930d.jpg,416,416,Give Way,24,43,400,373
00034_00008_00013_png_jpg.rf.3b42cdea2be27d7215991075bbaeb517.jpg,416,416,Turn left ahead,77,67,362,360
00014_00005_00024_png_jpg.rf.3b45364155e09d9624cce2ac1c8c6c46.jpg,416,416,Stop_Sign,24,29,393,405
00036_00012_00007_png_jpg.rf.3b5b9fe83403d6dc034d1c9d1440a476.jpg,416,416,Go Straight or Turn Right,45,46,386,394
00024_00003_00023_png_jpg.rf.3b67d6b44511f5338c4e1eb22e368e3c.jpg,416,416,-Road narrows on right,42,22,386,395
00019_00006_00020_png_jpg.rf.3b751401250e020e5fac22e811f0b224.jpg,416,416,Dangerous Left Curve Ahead,46,42,390,381
00029_00005_00015_png_jpg.rf.3b77c70e82d75491179044c560501c98.jpg,416,416,CYCLE ROUTE AHEAD WARNING,44,68,382,388
00035_00035_00019_png_jpg.rf.3b926b26e6fefabf7966fbc352ee69a8.jpg,416,416,Straight Ahead Only,50,81,377,396
00023_00007_00006_png_jpg.rf.3b972ad5967ab15d068291a027fb6e45.jpg,416,416,Slippery Road Ahead,77,73,362,355
00016_00011_00020_png_jpg.rf.3b9e764b3067f7041710ba460303a74d.jpg,416,416,Truck traffic is prohibited,60,79,357,357
00033_00003_00005_png_jpg.rf.3ba5a85eae5f1839a3ace286012e5fd9.jpg,416,416,Turn right ahead,88,65,366,377
00022_00010_00013_png_jpg.rf.3ba673ea765e6bfed332ee3d034fe722.jpg,416,416,Uneven Road,68,58,394,336
00040_00005_00018_png_jpg.rf.3bb28e9af8283b87802590981932efc4.jpg,416,416,Round-About,31,27,390,394
00028_00010_00002_png_jpg.rf.3bb754e0bc74fcd550aca66939f3a2fc.jpg,416,416,Beware of children,62,42,365,364
00021_00006_00020_png_jpg.rf.3bba97d5eb41d585f7bca0d1362e5980.jpg,416,416,Left Zig Zag Traffic,47,34,369,375
00032_00000_00025_png_jpg.rf.3bca069c19db810d90edb77dc2aaee7f.jpg,416,416,End of all speed and passing limits,23,18,375,387
00027_00001_00011_png_jpg.rf.3bd12e6b20aa0c9a97b718aa5641d91f.jpg,416,416,Pedestrian Crossing,51,49,368,361
00021_00006_00003_png_jpg.rf.3bd1ed7c14370518ce458ccea813aac8.jpg,416,416,Left Zig Zag Traffic,83,76,357,354
00038_00058_00012_png_jpg.rf.3bde60e83c5981b29b298941f94029a8.jpg,416,416,Keep-Right,36,44,389,372
00039_00005_00008_png_jpg.rf.3be125fc3bcf52e07a16967d8bda57c0.jpg,416,416,Keep-Left,58,77,359,351
00037_00006_00017_png_jpg.rf.3bf331fde4e503ec8294c81b57296e2d.jpg,416,416,Go straight or turn left,62,47,396,383
00028_00000_00020_png_jpg.rf.3bf98526401e4cd5c2f16596a199561e.jpg,416,416,Beware of children,63,38,380,379
00040_00009_00005_png_jpg.rf.3bfe9a627be1b3b46b70dbacd75048bc.jpg,416,416,Round-About,89,86,386,373
00033_00016_00012_png_jpg.rf.3c0ed53c16d7e36449d4916d6d034814.jpg,416,416,Turn right ahead,52,60,385,377
00016_00005_00003_png_jpg.rf.3c0f168830441cdb55cabf81c269cada.jpg,416,416,Truck traffic is prohibited,77,119,339,357
00018_00002_00025_png_jpg.rf.3c129a004c685fa9c30965405b14c298.jpg,416,416,Attention Please-,29,31,387,379
00013_00008_00008_png_jpg.rf.3c13fa53ae20dd02db7445d97274dd39.jpg,416,416,Give Way,36,32,389,400
00014_00004_00027_png_jpg.rf.3c21f38d92c5445785abc0976ea0519e.jpg,416,416,Stop_Sign,29,42,391,382
00018_00001_00017_png_jpg.rf.3c14548513bbb0a1713d0d79fdace7ce.jpg,416,416,Attention Please-,48,45,389,394
00016_00009_00019_png_jpg.rf.3c27f2775a14fbb67621e7e4ea885823.jpg,416,416,Truck traffic is prohibited,43,52,395,375
00033_00004_00017_png_jpg.rf.3c421e6042f9d50f325dc4b3b00ae5c0.jpg,416,416,Turn right ahead,35,58,388,370
00027_00003_00007_png_jpg.rf.3c43dc631bba59dd2410eec8ccf1727b.jpg,416,416,Pedestrian Crossing,50,19,377,379
00033_00021_00002_png_jpg.rf.3c4541d683fb5d9a350f697e5de3f5e9.jpg,416,416,Turn right ahead,95,67,392,371
00028_00015_00024_png_jpg.rf.3c46095502dda3d06dbd140b2f8725ed.jpg,416,416,Beware of children,35,51,376,381
00034_00005_00023_png_jpg.rf.3c486431a02993b00cdc2fcf26eb0b33.jpg,416,416,Turn left ahead,89,55,381,377
00034_00009_00018_png_jpg.rf.3c5067d7c87bef9a0da390383c80d834.jpg,416,416,Turn left ahead,46,53,370,372
00036_00010_00028_png_jpg.rf.3c4fc9ff513f4a1c99a9ef2e5805b551.jpg,416,416,Go Straight or Turn Right,39,50,394,389
00002_00073_00016_png_jpg.rf.3c5f170a4168ac10e5825effd3654d2e.jpg,416,416,50 mph speed limit,65,55,377,378
00034_00009_00028_png_jpg.rf.3c6b9298df570b5da7c315c09d4a74eb.jpg,416,416,Turn left ahead,36,36,386,385
00038_00051_00008_png_jpg.rf.3c6fd15e7e6122c54b350b819d0fc6da.jpg,416,416,Keep-Right,68,88,383,351
00040_00003_00000_png_jpg.rf.3c7458fc5ad1425b2b7cab36b6d62ad4.jpg,416,416,Round-About,45,45,383,371
00040_00001_00021_png_jpg.rf.3c7854ac7dde9f53ee654c5752abd445.jpg,416,416,Round-About,51,51,388,402
00018_00009_00008_png_jpg.rf.3c919a9f6325ea30a1a991de6f57b78d.jpg,416,416,Attention Please-,38,65,379,338
00016_00010_00020_png_jpg.rf.3ca3cce7daeb10331887fcea42f80329.jpg,416,416,Truck traffic is prohibited,52,71,364,390
00002_00003_00024_png_jpg.rf.3ca9baa456b7ad016e1547d47405ac18.jpg,416,416,50 mph speed limit,13,25,397,398
00035_00039_00010_png_jpg.rf.3cba0636cbac38e39a6734f7d729d46c.jpg,416,416,Straight Ahead Only,56,20,403,341
00021_00009_00006_png_jpg.rf.3cbc6ebdfdc718ef33fa0c3ebd131176.jpg,416,416,Left Zig Zag Traffic,64,56,363,371
00037_00004_00028_png_jpg.rf.3cd525ea8c4b184722b0f474a5717e01.jpg,416,416,Go straight or turn left,14,39,382,403
00020_00002_00017_png_jpg.rf.3cdd2f858cfa65b02e57b651e62724cf.jpg,416,416,Dangerous Rright Curve Ahead,42,52,375,347
road92_png_jpg.rf.3cdf65a685789bbd83827d59e49737c7.jpg,416,416,Stop_Sign,130,55,278,329
00033_00005_00010_png_jpg.rf.3ce15f50d22766619e62c32eaf86b458.jpg,416,416,Turn right ahead,42,48,392,393
00028_00011_00022_png_jpg.rf.3cf21f536501e07756e7007a48915ae3.jpg,416,416,Beware of children,128,70,408,356
00013_00070_00000_png_jpg.rf.3cf2ae1064e2616527b0e7b69e0a36c5.jpg,416,416,Give Way,53,41,390,410
00042_00005_00007_png_jpg.rf.3d01a1e80fec4fc8341f75d968d71fe0.jpg,416,416,Overtaking by trucks is prohibited,58,56,359,361
00020_00004_00013_png_jpg.rf.3d05b76684db7ba751a0d7a8f4a42898.jpg,416,416,Dangerous Rright Curve Ahead,81,112,312,315
00018_00012_00025_png_jpg.rf.3d127792afc328a4a0447c305098720f.jpg,416,416,Attention Please-,10,78,385,364
00019_00005_00028_png_jpg.rf.3d148baf789a2f6d54c8e52727147b73.jpg,416,416,Dangerous Left Curve Ahead,40,40,389,386
00021_00006_00000_png_jpg.rf.3d28f2b678c4828ca023610488dde658.jpg,416,416,Left Zig Zag Traffic,39,65,338,338
00033_00004_00012_png_jpg.rf.3d2f6dc1ecef14ae2520a343167675bb.jpg,416,416,Turn right ahead,32,53,352,352
00033_00009_00014_png_jpg.rf.3d3f79341c012b6f396e2086d0aaff66.jpg,416,416,Turn right ahead,39,24,397,397
00038_00000_00010_png_jpg.rf.3d4213b78132467c617006517eeb7d09.jpg,416,416,Keep-Right,73,86,367,379
00018_00008_00015_png_jpg.rf.3d4783f9f79dc5fdc25c238d946ff7ad.jpg,416,416,Attention Please-,52,57,380,359
00022_00000_00028_png_jpg.rf.3d5b79f31b75fbc4eb7c6929b0d4e5cf.jpg,416,416,Uneven Road,52,29,391,384
00018_00005_00000_png_jpg.rf.3d6777892cfad025d33983be4c94b3bc.jpg,416,416,Attention Please-,32,26,379,401
00022_00006_00015_png_jpg.rf.3d6dd91f19a597d78528fc8929e2ebf8.jpg,416,416,Uneven Road,60,44,377,373
00036_00008_00000_png_jpg.rf.3d7b6f1ce7938c41dbc6ed0731cc6df7.jpg,416,416,Go Straight or Turn Right,80,50,352,350
00033_00007_00023_png_jpg.rf.3d87bc17842cce64fc9709ad57a30022.jpg,416,416,Turn right ahead,35,45,390,390
00029_00002_00008_png_jpg.rf.3d988cfb1005c4d1a98adafff18c6e07.jpg,416,416,CYCLE ROUTE AHEAD WARNING,41,52,376,364
00027_00005_00011_png_jpg.rf.3da724a3a9cb86ec464216d6d79801b9.jpg,416,416,Pedestrian Crossing,72,73,369,355
00034_00000_00002_png_jpg.rf.3da7ec89af2c043ee9ac7faf12fb979e.jpg,416,416,Turn left ahead,77,67,370,403
00014_00006_00026_png_jpg.rf.3db15312ba81adb545b6ad468343760e.jpg,416,416,Stop_Sign,27,9,394,386
00035_00002_00012_png_jpg.rf.3dbc42ac47ffc6854d7c9a38fc49c436.jpg,416,416,Straight Ahead Only,72,71,381,333
00002_00070_00013_png_jpg.rf.3dc0f427d9b2f6b15a220c8e101bc87b.jpg,416,416,50 mph speed limit,72,71,381,333
00033_00012_00022_png_jpg.rf.3dc3191abbb766ba5104544d2516b497.jpg,416,416,Turn right ahead,80,66,347,340
00040_00011_00017_png_jpg.rf.3ddc4f4162beebaa864803fa604f4783.jpg,416,416,Round-About,25,65,383,408
00018_00015_00010_png_jpg.rf.3dd3b4ba8f998a130c81a734c244e70d.jpg,416,416,Attention Please-,56,54,361,389
00040_00009_00017_png_jpg.rf.3dde577cd8883b39a36ed3de334907b2.jpg,416,416,Round-About,30,51,397,386
00017_00031_00003_png_jpg.rf.3de180be4df7fa3eba7c6bd141e52c9c.jpg,416,416,No Entry,46,67,401,349
00039_00008_00013_png_jpg.rf.3deed4f7edb8d2f8e818c8e6c77aa075.jpg,416,416,Keep-Left,64,44,395,373
00036_00010_00024_png_jpg.rf.3df0344036e51a30300d994e21108a99.jpg,416,416,Go Straight or Turn Right,55,48,385,376
00017_00031_00002_png_jpg.rf.3df831a11fa7fe01fdb3779e0439838d.jpg,416,416,No Entry,55,95,375,345
00019_00005_00000_png_jpg.rf.3df8eda86f6662beeb99911bbed25c45.jpg,416,416,Dangerous Left Curve Ahead,70,54,361,349
00018_00005_00013_png_jpg.rf.3dfd1365543b9cc42599037c36b5fd04.jpg,416,416,Attention Please-,25,49,395,390
00020_00007_00012_png_jpg.rf.3e09834aea62523d80a50cfd780a0319.jpg,416,416,Dangerous Rright Curve Ahead,75,104,372,372
00020_00002_00018_png_jpg.rf.3e0bbf050d37cd36dc5d5964e26088be.jpg,416,416,Dangerous Rright Curve Ahead,48,57,368,359
00018_00005_00011_png_jpg.rf.3e0eafe62118ad139985f1253cc42bec.jpg,416,416,Attention Please-,25,38,393,387
00033_00009_00005_png_jpg.rf.3e252aa0eb1e0c97f3f55d9fc9c02c5d.jpg,416,416,Turn right ahead,33,38,395,384
00037_00001_00009_png_jpg.rf.3e37869a24aa7c7d88ca975a4b0bc3d7.jpg,416,416,Go straight or turn left,56,79,371,360
00018_00025_00013_png_jpg.rf.3e3925c315adc30e2d77a2abeaf54674.jpg,416,416,Attention Please-,51,54,382,371
00020_00003_00029_png_jpg.rf.3e3da1f9164a23b879ecdb04a5ab3ee3.jpg,416,416,Dangerous Rright Curve Ahead,29,53,388,378
00021_00007_00014_png_jpg.rf.3e40454cbd3b59ce6afe6edac6794409.jpg,416,416,Left Zig Zag Traffic,34,46,364,388
00017_00036_00000_png_jpg.rf.3e4c65aa6daa99bb64c551e732c5ee9d.jpg,416,416,No Entry,80,83,368,347
00017_00030_00026_png_jpg.rf.3e4d02e9f67af107c62b3adfde3ceef2.jpg,416,416,No Entry,35,45,402,372
00002_00001_00006_png_jpg.rf.3e4d32c541f81e1773077ab359380508.jpg,416,416,50 mph speed limit,73,93,355,357
00017_00034_00021_png_jpg.rf.3e51c6b97758fecfe7ce2f07d6b2507b.jpg,416,416,No Entry,36,50,385,385
00033_00008_00015_png_jpg.rf.3e53300aa970e65b172db1f335dc3cc3.jpg,416,416,Turn right ahead,47,40,389,364
00022_00000_00013_png_jpg.rf.3e5a591d714735c3587dfab957ec322f.jpg,416,416,Uneven Road,61,80,356,372
00028_00011_00009_png_jpg.rf.3e64ddce2a141441f3989240bb7b9011.jpg,416,416,Beware of children,41,64,356,352
00035_00004_00024_png_jpg.rf.3e657dc4b6012a6bcbf695d5b4efad12.jpg,416,416,Straight Ahead Only,37,46,379,371
00034_00009_00002_png_jpg.rf.3e6b372de524cb7d804dbe5c4f8b2f99.jpg,416,416,Turn left ahead,65,67,338,349
00035_00003_00009_png_jpg.rf.3e6ebafd2164422a538cda3e25bdbe71.jpg,416,416,Straight Ahead Only,72,60,373,372
00018_00002_00029_png_jpg.rf.3e96b5ab8dc5344a67be767f9d945d47.jpg,416,416,Attention Please-,26,28,395,389
00038_00051_00006_png_jpg.rf.3e7d1135db5496a4df97cb88a2ac6b6c.jpg,416,416,Keep-Right,72,83,369,369
00034_00007_00022_png_jpg.rf.3eada39b0cf38b13184055979faa0596.jpg,416,416,Turn left ahead,24,32,409,393
00035_00020_00011_png_jpg.rf.3eccd4e9c0fb906fdd052719606e1cb1.jpg,416,416,Straight Ahead Only,58,69,370,370
00042_00002_00019_png_jpg.rf.3ecf744b8a474b0d357b66a69b6655c4.jpg,416,416,Overtaking by trucks is prohibited,21,53,395,363
00021_00009_00008_png_jpg.rf.3efef11ef85e1e8f0ffcdb8773b69bd1.jpg,416,416,Left Zig Zag Traffic,52,83,375,364
00016_00000_00026_png_jpg.rf.3f0847ca518b28dc28395149d0fa73b4.jpg,416,416,Truck traffic is prohibited,26,32,397,378
00020_00005_00000_png_jpg.rf.3f09c511308b633fc277b0ee8f80a702.jpg,416,416,Dangerous Rright Curve Ahead,74,176,327,400
00040_00007_00005_png_jpg.rf.3f1349bcde2405276e522aeabe360873.jpg,416,416,Round-About,70,70,375,375
00017_00000_00003_png_jpg.rf.3f19e94383f4229a7af31197ee6d5892.jpg,416,416,No Entry,90,79,378,344
00040_00004_00000_png_jpg.rf.3f1eb9f77b4389aace48f87345f124dd.jpg,416,416,Round-About,45,53,383,352
00028_00011_00016_png_jpg.rf.3f2134c3431e891f503aebbd368de2ad.jpg,416,416,Beware of children,70,72,330,344
00013_00006_00017_png_jpg.rf.3f397e28ee7513b79650423cad2baecc.jpg,416,416,Give Way,62,40,405,385
00018_00036_00010_png_jpg.rf.3f2950ac137d2f01f683525550ab1d6b.jpg,416,416,Attention Please-,40,40,384,368
00017_00002_00013_png_jpg.rf.3f41c7e7e5b06a6852955b2487ed6b26.jpg,416,416,No Entry,58,66,345,397
00027_00005_00019_png_jpg.rf.3f4a41971f24f6986b496fa77de76ee2.jpg,416,416,Pedestrian Crossing,44,66,382,369
00016_00004_00014_png_jpg.rf.3f50395415a66407b0804b79825f1045.jpg,416,416,Truck traffic is prohibited,60,70,357,359
00013_00003_00011_png_jpg.rf.3f58063e506d5ac93dd89dc5b0518af7.jpg,416,416,Give Way,39,48,407,405
00029_00005_00010_png_jpg.rf.3f68f86fc993644606419cf0674f623b.jpg,416,416,CYCLE ROUTE AHEAD WARNING,71,45,376,360
00033_00007_00016_png_jpg.rf.3f6b740414e2a89a45c0a64bbdf9b0cf.jpg,416,416,Turn right ahead,18,23,399,372
00020_00005_00019_png_jpg.rf.3f6fb1b0e224addffd6331e4897aa0c9.jpg,416,416,Dangerous Rright Curve Ahead,72,69,362,347
00037_00003_00009_png_jpg.rf.3f754ee746dc6b5e31ab3fcc14a4157d.jpg,416,416,Go straight or turn left,86,61,368,367
00035_00005_00009_png_jpg.rf.3f8c619a7398d026c72d43a31532bc2a.jpg,416,416,Straight Ahead Only,67,80,336,349
00039_00001_00016_png_jpg.rf.3f9163cbd021fa29f8fdcaa5467e1ff4.jpg,416,416,Keep-Left,56,94,349,365
00019_00001_00018_png_jpg.rf.3f99b2fb4f258b8423eb485551b7b7f2.jpg,416,416,Dangerous Left Curve Ahead,46,68,385,382
00028_00003_00015_png_jpg.rf.3fb5ec18d0fa8bf7f2ee34eda2716807.jpg,416,416,Beware of children,51,65,391,380
00028_00001_00015_png_jpg.rf.3fb80997c516dbbfd44ffc202bf5ab28.jpg,416,416,Beware of children,48,45,384,380
00028_00012_00023_png_jpg.rf.3fbd11975c336227083a982aa2af942c.jpg,416,416,Beware of children,32,42,390,381
00033_00004_00015_png_jpg.rf.3fc4a0a1dc32cd9f50a339e9b53712b8.jpg,416,416,Turn right ahead,70,60,387,397
00021_00004_00013_png_jpg.rf.3fc6d3ed25da275ef815d4d1700d748b.jpg,416,416,Left Zig Zag Traffic,64,73,352,367
00034_00013_00000_png_jpg.rf.3fce9d0ad453f517db67d1d2deff991a.jpg,416,416,Turn left ahead,64,55,374,362
00040_00011_00020_png_jpg.rf.3fd649db5a99a52c10506fdda6808487.jpg,416,416,Round-About,40,32,401,385
00016_00013_00023_png_jpg.rf.3ff06fc25835d34d71b04b0374ffbbc3.jpg,416,416,Truck traffic is prohibited,34,47,388,382
00020_00004_00024_png_jpg.rf.4001ccc4aa904dd618a7c12a3c911a13.jpg,416,416,Dangerous Rright Curve Ahead,85,47,359,369
00018_00014_00005_png_jpg.rf.3ff93f7ebdc9d53f036fe51c23bfb594.jpg,416,416,Attention Please-,33,85,362,352
00013_00005_00007_png_jpg.rf.3fefc7427d90f313c2da166b1c47bcf7.jpg,416,416,Give Way,91,63,364,315
00017_00034_00020_png_jpg.rf.400399e71b98712f1b15b0130ac9ba66.jpg,416,416,No Entry,61,58,366,377
00013_00005_00008_png_jpg.rf.3ff91b8ceb26b2176b19a83ef0bb92e9.jpg,416,416,Give Way,54,58,392,336
00023_00005_00018_png_jpg.rf.40069badd2ad1cd0a3598a850bc9239d.jpg,416,416,Slippery Road Ahead,62,58,378,366
00036_00003_00003_png_jpg.rf.4025d3d73b0401c62fcfc433d4590303.jpg,416,416,Go Straight or Turn Right,74,86,342,373
00039_00002_00006_png_jpg.rf.4028f6c9f025990e1c526a1a5fc953bc.jpg,416,416,Keep-Left,33,31,391,377
00022_00010_00024_png_jpg.rf.40305c12fc5792efe5b81edbd31215e1.jpg,416,416,Uneven Road,65,59,408,365
00020_00008_00001_png_jpg.rf.40552f879b0e4377daf3f1afb9b098bc.jpg,416,416,Dangerous Rright Curve Ahead,97,134,305,322
00038_00051_00023_png_jpg.rf.406b4514adaa33a941f273bc795aa213.jpg,416,416,Keep-Right,46,45,397,378
00032_00004_00015_png_jpg.rf.4081b26a61e7fc199cc6ec8bf1162ff9.jpg,416,416,End of all speed and passing limits,55,64,373,374
00035_00014_00024_png_jpg.rf.40978514a927e7893042d37e6aa0bf9d.jpg,416,416,Straight Ahead Only,33,47,396,389
00038_00001_00005_png_jpg.rf.40b730f92a439f9aac0b76c535bfa43a.jpg,416,416,Keep-Right,68,41,380,372
00021_00007_00026_png_jpg.rf.40c18b6cec46ef4d5597393c3819e6d9.jpg,416,416,Left Zig Zag Traffic,21,31,384,394
00013_00071_00021_png_jpg.rf.40c24462266cd4dc4da8eedba8c6e086.jpg,416,416,Give Way,31,48,386,376
00017_00036_00017_png_jpg.rf.40cea29d8ee5dc7076250d47dbff0cbd.jpg,416,416,No Entry,73,60,370,369
00033_00012_00010_png_jpg.rf.40d5ff37504cdf8dbee3735a1deba4b6.jpg,416,416,Turn right ahead,94,92,357,355
00013_00003_00029_png_jpg.rf.40e13c018a79d6727732ccfe4059fd5f.jpg,416,416,Give Way,24,35,398,375
00023_00014_00021_png_jpg.rf.40e55c3d4c7f2fed752faa59dd77e534.jpg,416,416,Slippery Road Ahead,35,30,378,382
00014_00004_00003_png_jpg.rf.40e5b98f8974ba5fb790dd978d0946a1.jpg,416,416,Stop_Sign,63,61,375,366
00023_00001_00018_png_jpg.rf.40f8e08eeb5d89ac1d36825ca759d489.jpg,416,416,Slippery Road Ahead,37,51,386,389
road26_png_jpg.rf.4106c100b4f785a59f2b1c18d87a202b.jpg,416,416,Traffic_signal,155,89,219,225
road26_png_jpg.rf.4106c100b4f785a59f2b1c18d87a202b.jpg,416,416,Traffic_signal,87,90,156,232
00018_00012_00019_png_jpg.rf.41104517bb28dce233a85282c3f51fdf.jpg,416,416,Attention Please-,42,81,344,345
00034_00002_00025_png_jpg.rf.411e1c3a4b36216fb9875a8564ed2969.jpg,416,416,Turn left ahead,32,60,346,390
road77_png_jpg.rf.411e9fe738f8add00b6b9297c01a4f5f.jpg,416,416,Stop_Sign,177,20,397,360
00023_00012_00010_png_jpg.rf.4121849988496d2900de3602dc134163.jpg,416,416,Slippery Road Ahead,73,76,367,366
00036_00009_00007_png_jpg.rf.4138ab40cd7cf6cc0e02ce4c3302edc8.jpg,416,416,Go Straight or Turn Right,72,70,345,361
00037_00005_00004_png_jpg.rf.4139016900c8cd1320526833088b06dd.jpg,416,416,Go straight or turn left,31,58,376,377
00023_00009_00010_png_jpg.rf.413a14d0b21e258b2d189a10ce0daa21.jpg,416,416,Slippery Road Ahead,62,76,372,369
00018_00009_00006_png_jpg.rf.4148f6c4839a7c81643c466989cea06b.jpg,416,416,Attention Please-,91,57,351,330
00034_00005_00004_png_jpg.rf.414a362c69e2a64268b06ba33d31839d.jpg,416,416,Turn left ahead,125,52,347,338
00042_00003_00002_png_jpg.rf.415ffce28d0d4bb2d2bfc442ec369bb0.jpg,416,416,Overtaking by trucks is prohibited,58,93,359,386
00042_00004_00022_png_jpg.rf.416104571da08a818a371bd324ac2c57.jpg,416,416,Overtaking by trucks is prohibited,31,23,409,401
00035_00002_00015_png_jpg.rf.41662bc623ba2739b8cc20712827d760.jpg,416,416,Straight Ahead Only,79,77,383,373
00018_00002_00015_png_jpg.rf.416b288b0ab63780ec71808c78444888.jpg,416,416,Attention Please-,43,74,374,370
00036_00001_00029_png_jpg.rf.416ce9b365f015148183663ce0b67670.jpg,416,416,Go Straight or Turn Right,18,31,366,395
00033_00021_00001_png_jpg.rf.416dafb9d220568807c3e44e54c27afa.jpg,416,416,Turn right ahead,60,46,345,358
00013_00009_00023_png_jpg.rf.418092b686cadabef95449cabd1a0cb0.jpg,416,416,Give Way,37,41,380,369
00036_00010_00018_png_jpg.rf.418980f4c51eded08ab1fac94c6939f6.jpg,416,416,Go Straight or Turn Right,43,52,374,375
00033_00001_00022_png_jpg.rf.4198c12f2aa9ec678024467ee2d9ba1b.jpg,416,416,Turn right ahead,31,54,393,386
00020_00000_00026_png_jpg.rf.41b8fc44815a5e83a36874763d4e417e.jpg,416,416,Dangerous Rright Curve Ahead,47,43,382,373
00028_00000_00023_png_jpg.rf.41bce826d75677e5d7380cf581632375.jpg,416,416,Beware of children,52,46,390,388
00020_00005_00014_png_jpg.rf.41bf2a9d0a78185a9c398ec26d2b889a.jpg,416,416,Dangerous Rright Curve Ahead,62,90,364,349
00018_00013_00024_png_jpg.rf.41c503835a477561a08ffe0eb198c202.jpg,416,416,Attention Please-,46,62,371,377
00036_00008_00009_png_jpg.rf.41dc4f950772ccec3faf20093d8a6c08.jpg,416,416,Go Straight or Turn Right,54,67,376,362
00017_00028_00022_png_jpg.rf.41ef2a7882ad56e9774c256d94ede9c1.jpg,416,416,No Entry,45,30,401,387
00028_00016_00006_png_jpg.rf.41f252e26604b925555b6c3c9bf300f6.jpg,416,416,Beware of children,43,92,374,366
00022_00005_00025_png_jpg.rf.41f89b4cbc54fb23e616007eb097ce1d.jpg,416,416,Uneven Road,28,63,388,368
00023_00006_00023_png_jpg.rf.4209e3ba3b7fc466edee2dfb7d4b12b1.jpg,416,416,Slippery Road Ahead,33,39,385,386
00022_00005_00012_png_jpg.rf.421c39b6dc103d6a183b2e8c6e3b9298.jpg,416,416,Uneven Road,54,46,374,347
00028_00006_00016_png_jpg.rf.4225d54ba8f05fb2aae21c7adaabb73d.jpg,416,416,Beware of children,30,48,387,376
00002_00004_00012_png_jpg.rf.422c1ceaf0ee967da26412601aa3130c.jpg,416,416,50 mph speed limit,58,69,393,393
00020_00006_00018_png_jpg.rf.4231ccc0cb7443f0332c118f38af76f1.jpg,416,416,Dangerous Rright Curve Ahead,74,99,370,386
00039_00009_00022_png_jpg.rf.4235f7329a2095f70bcf1903287a2f3f.jpg,416,416,Keep-Left,35,74,372,384
